keyword,pc,mobile,total,comp_label,competition,ad_depth
한국유심,230,930,1160,높음,0.9,8
방수이어폰,210,950,1160,높음,0.9,9
일용직4대보험계산기,530,630,1160,낮음,0.3,0
교통사고분쟁,210,950,1160,높음,0.9,10
천식검사,170,990,1160,높음,0.9,10
공무원채용검진,480,680,1160,높음,0.9,7
이사업체추천,400,760,1160,높음,0.9,10
9월이사손없는날,140,1020,1160,높음,0.9,3
의정부이사,440,720,1160,높음,0.9,10
마곡내과,230,930,1160,높음,0.9,7
보일러수리,110,1050,1160,높음,0.9,10
원룸입주청소,240,920,1160,높음,0.9,10
여름침구,270,890,1160,높음,0.9,8
에어워셔,250,910,1160,중간,0.6,8
유틸리티추천,210,950,1160,높음,0.9,9
차량용와이파이,180,980,1160,높음,0.9,10
마라톤시계,240,920,1160,높음,0.9,10
센서등교체,150,1010,1160,높음,0.9,10
타이어교환,200,960,1160,높음,0.9,10
자동차후방카메라,240,920,1160,중간,0.6,8
다주택자양도세중과유예,340,810,1150,높음,0.9,3
재무상담,440,710,1150,높음,0.9,10
대상포진보험,130,1020,1150,높음,0.9,10
전월세보증금담보대출,230,920,1150,높음,0.9,10
전세금보증보험,250,900,1150,높음,0.9,10
월세보증금반환,150,1000,1150,높음,0.9,10
임대차계약,430,720,1150,높음,0.9,10
저축성보험,330,820,1150,높음,0.9,10
통장개설,310,840,1150,높음,0.9,7
KT알뜰폰개통,280,870,1150,높음,0.9,10
가야제습기,650,500,1150,높음,0.9,8
옷걸이제습제,190,960,1150,높음,0.9,9
친구선물,160,990,1150,높음,0.9,10
바른자세의자,330,820,1150,높음,0.9,8
고용보험상실코드,790,360,1150,높음,0.9,3
간병보험료,110,1040,1150,높음,0.9,10
무면허음주운전,830,320,1150,높음,0.9,10
IMPLANT,300,850,1150,높음,0.9,10
짐보관서비스,210,940,1150,높음,0.9,10
에어컨매립배관누수,140,1010,1150,높음,0.9,10
쿨이불,170,980,1150,높음,0.9,8
면이불,170,980,1150,높음,0.9,8
당근중고차거래,220,930,1150,높음,0.9,7
운동화순위,30,1120,1150,높음,0.9,8
자이크자전거,180,970,1150,중간,0.6,4
전기자전거스로틀,210,940,1150,높음,0.9,8
라우터공유기,230,920,1150,높음,0.9,8
무선키보드추천,430,720,1150,중간,0.6,8
내생에첫주택대출,330,820,1150,높음,0.9,10
신일음식물처리기,160,990,1150,높음,0.9,8
창틀형에어컨,210,940,1150,높음,0.9,8
데드볼트,460,690,1150,중간,0.6,8
열쇠수리,90,1060,1150,높음,0.9,10
앞유리썬팅가격,140,1010,1150,높음,0.9,10
주택담보대출비교,480,660,1140,높음,0.9,10
개인회생보정권고,220,920,1140,높음,0.9,10
상속세계산,360,780,1140,높음,0.9,10
재무컨설팅,540,600,1140,높음,0.9,9
부동산증여세계산기,330,810,1140,높음,0.9,1
K디지털트레이닝,470,670,1140,높음,0.9,10
은행대출한도,300,840,1140,높음,0.9,10
NVDL주가,110,1030,1140,중간,0.6,1
인도ETF,460,680,1140,중간,0.6,5
음식쓰레기처리기,160,980,1140,중간,0.6,8
어둠,190,950,1140,낮음,0.3,0
탠트,90,1050,1140,높음,0.9,8
신탁법,920,220,1140,높음,0.9,7
교통사고통원치료합의금,150,990,1140,높음,0.9,3
귀뚜라미보일러가격,170,970,1140,높음,0.9,10
무소음탁상용선풍기,310,830,1140,높음,0.9,8
가습기가격,10,1130,1140,높음,0.9,8
예쁜키보드,340,800,1140,중간,0.6,8
32인치QHD모니터,450,690,1140,중간,0.6,8
MXMASTER,630,510,1140,높음,0.9,8
1인압력밥솥,160,980,1140,중간,0.6,8
원홀수전,450,690,1140,중간,0.6,8
회생절차,450,680,1130,높음,0.9,10
개인회생법원,430,700,1130,높음,0.9,10
신용보증,670,460,1130,높음,0.9,10
도수치료병원,100,1030,1130,높음,0.9,10
한문철운전자보험,240,890,1130,중간,0.6,5
어린이치과보험,120,1010,1130,높음,0.9,10
아파트양도세,260,870,1130,높음,0.9,3
자녀증여,320,810,1130,높음,0.9,10
당뇨보험,170,960,1130,높음,0.9,10
육아도우미,220,910,1130,높음,0.9,10
부정수급,310,820,1130,높음,0.9,10
도로점용료,670,460,1130,높음,0.9,7
쥐벼룩,150,980,1130,높음,0.9,9
위법,290,840,1130,낮음,0.3,0
법정대리인동의서,330,800,1130,높음,0.9,10
전체임플란트비용,80,1050,1130,높음,0.9,10
축농증약,190,940,1130,높음,0.9,10
굽은등,200,930,1130,중간,0.6,8
목디스크주사,200,930,1130,높음,0.9,10
허리디스크파열,120,1010,1130,높음,0.9,10
대구동산내과,70,1060,1130,낮음,0.3,1
친환경보일러지원금,200,930,1130,높음,0.9,10
침대쿨링패드,140,990,1130,높음,0.9,8
여름쿨매트,230,900,1130,높음,0.9,8
순면이불,190,940,1130,높음,0.9,8
여성러닝화추천,200,930,1130,높음,0.9,10
출산용품,290,840,1130,높음,0.9,8
유아용카시트,180,950,1130,높음,0.9,10
초등학생카시트,120,1010,1130,높음,0.9,8
카시트브랜드,200,930,1130,높음,0.9,10
오르빗유모차,100,1030,1130,중간,0.6,6
운전면허시험비용,140,990,1130,높음,0.9,10
20평에어컨,160,970,1130,높음,0.9,10
씽크수전,290,840,1130,중간,0.6,8
아이나비Z9000,270,860,1130,높음,0.9,8
개인회생신청비용,250,870,1120,높음,0.9,10
저금리대출,250,870,1120,높음,0.9,10
현물출자,610,510,1120,높음,0.9,10
명의이전,350,770,1120,높음,0.9,10
급여대장,790,330,1120,높음,0.9,10
직장인내일배움카드,430,690,1120,높음,0.9,3
철거비용,290,830,1120,높음,0.9,10
스마트폰부업,190,930,1120,높음,0.9,10
ETF비교,620,500,1120,높음,0.9,7
가치주,200,920,1120,높음,0.9,3
IRP퇴직연금계좌,280,840,1120,중간,0.6,6
영농조합법인,310,810,1120,높음,0.9,10
벌래퇴치기,150,970,1120,높음,0.9,7
SKT유심구매,230,890,1120,높음,0.9,3
국산로봇청소기,190,930,1120,높음,0.9,10
디월트작업등,250,870,1120,중간,0.6,8
태블릿요금제,340,780,1120,높음,0.9,10
휴대폰요금제,260,860,1120,높음,0.9,10
제습기비교,320,800,1120,높음,0.9,8
블랑켓,180,940,1120,높음,0.9,8
세계여행신문,880,240,1120,중간,0.6,1
비송사건,600,520,1120,높음,0.9,3
여행자보험휴대폰파손,220,900,1120,높음,0.9,9
알레르기비염약,240,880,1120,높음,0.9,10
창틀누수,290,830,1120,높음,0.9,10
바닥재종류,230,890,1120,높음,0.9,10
34평입주청소비용,200,920,1120,높음,0.9,10
김해입주청소,390,730,1120,높음,0.9,10
냉감홑이불,150,970,1120,높음,0.9,7
하이리무진,270,850,1120,높음,0.9,10
다이치이지캐리2,70,1050,1120,중간,0.6,3
아이패드미니5,290,830,1120,높음,0.9,10
전기압력밥솥10인용,160,960,1120,높음,0.9,10
일리캡슐머신,210,910,1120,중간,0.6,8
LED등기구,440,680,1120,높음,0.9,8
개인회생금지명령,300,810,1110,높음,0.9,10
개인회생변호사비용,260,850,1110,높음,0.9,10
충치레진비용,100,1010,1110,높음,0.9,10
상속등기,430,680,1110,높음,0.9,10
부가가치세계산,830,280,1110,높음,0.9,7
토지양도세율,230,880,1110,높음,0.9,3
해외직구관세,290,820,1110,높음,0.9,10
직장인국비지원,430,680,1110,높음,0.9,10
신입채용,370,740,1110,높음,0.9,10
응암동아파트,100,1010,1110,높음,0.9,10
진드기기피제,300,810,1110,중간,0.6,8
교통사고손해사정사,300,810,1110,높음,0.9,10
보일러추천,200,910,1110,높음,0.9,8
중고차매입,370,740,1110,높음,0.9,10
여자러닝화,140,970,1110,높음,0.9,10
자전거로라,230,880,1110,높음,0.9,9
골프아이언,260,850,1110,높음,0.9,9
차량커버,220,890,1110,중간,0.6,8
앱솔루트분유,170,940,1110,높음,0.9,7
수원베이비하우스,130,980,1110,중간,0.6,3
아기천기저귀,90,1020,1110,중간,0.6,8
담보대출금리,380,730,1110,높음,0.9,10
세무법인순위,370,740,1110,높음,0.9,7
보험계리사연봉,130,980,1110,높음,0.9,7
신혼집선물,250,860,1110,높음,0.9,10
에어프라이어받침대,150,960,1110,중간,0.6,8
스위치교체,140,970,1110,높음,0.9,8
보증금담보대출,270,830,1100,높음,0.9,10
주말대출,100,1000,1100,높음,0.9,10
50대암보험,460,640,1100,높음,0.9,10
자동차보험운전자보험차이,320,780,1100,높음,0.9,10
운전자보험일상배상책임,210,890,1100,높음,0.9,10
건설안전산업기사필기,460,640,1100,높음,0.9,10
국가정책자금,330,770,1100,높음,0.9,10
전세금반환소송,560,540,1100,높음,0.9,10
소형SUV추천,280,820,1100,높음,0.9,10
노후연금,290,810,1100,높음,0.9,10
석유관련주,240,860,1100,중간,0.6,5
ETF수수료,300,800,1100,높음,0.9,10
EPS블럭,720,380,1100,높음,0.9,10
자동차종합검사예약,420,680,1100,높음,0.9,3
E-SIM,440,660,1100,높음,0.9,8
건조기세탁기,200,900,1100,높음,0.9,8
미니건조기5KG,200,900,1100,중간,0.6,8
의자목받침,480,620,1100,높음,0.9,9
가죽의자,300,800,1100,높음,0.9,8
연금통합포털,550,550,1100,높음,0.9,3
공유사무실,340,760,1100,높음,0.9,10
간병비지원,180,920,1100,높음,0.9,10
음주운전기소유예,150,950,1100,높음,0.9,10
음주운전뺑소니,710,390,1100,높음,0.9,10
임플란트뼈이식비용,130,970,1100,높음,0.9,10
치과의원,130,970,1100,높음,0.9,10
이사짐보관,260,840,1100,높음,0.9,10
아파트입주청소비용,230,870,1100,높음,0.9,10
도배가격,170,930,1100,높음,0.9,10
시어서커홑이불,150,950,1100,높음,0.9,8
환경부전기차충전소,280,820,1100,중간,0.6,1
캠프라인릿지화,190,910,1100,높음,0.9,9
LG듀얼업모니터,390,710,1100,중간,0.6,5
키보드자판기,180,920,1100,중간,0.6,8
커피머신비교,20,1080,1100,높음,0.9,7
부천블랙박스,550,550,1100,높음,0.9,10
자동차충전기,210,890,1100,중간,0.6,8
개인회생조건,260,830,1090,높음,0.9,10
카드론대환대출,160,930,1090,높음,0.9,10
실비보험추천,260,830,1090,높음,0.9,10
실손보험청구방법,200,890,1090,높음,0.9,7
상속세공제,290,800,1090,높음,0.9,10
개인사업자법인전환,460,630,1090,높음,0.9,10
퇴직연금계좌,370,720,1090,높음,0.9,10
조세범처벌법,530,560,1090,높음,0.9,10
근로장려금계산기,220,870,1090,낮음,0.3,1
운송,360,730,1090,높음,0.9,10
성희롱예방교육,800,290,1090,높음,0.9,10
안전기사,470,620,1090,높음,0.9,10
퍼블리셔,440,650,1090,높음,0.9,1
대구정책자금,100,990,1090,높음,0.9,10
외제차SUV,170,920,1090,높음,0.9,10
천연모기퇴치제,160,930,1090,높음,0.9,8
야외포충기,280,810,1090,높음,0.9,8
자동청소기,130,960,1090,중간,0.6,8
알뜰폰요금제변경,290,800,1090,높음,0.9,10
가스건조기,190,900,1090,높음,0.9,10
압출기,280,810,1090,중간,0.6,8
명절선물,480,610,1090,높음,0.9,10
무쇠솥뚜껑,120,970,1090,중간,0.6,8
일본여행보험,230,860,1090,높음,0.9,10
임플란트2차수술,160,930,1090,높음,0.9,7
원룸청소업체비용,140,950,1090,높음,0.9,10
신일저소음선풍기,130,960,1090,높음,0.9,8
솔러스에어,250,840,1090,높음,0.9,8
아기분유추천,150,940,1090,높음,0.9,10
TV셋톱박스,220,870,1090,중간,0.6,8
악스키드,180,910,1090,중간,0.6,4
초등학생시계,150,940,1090,높음,0.9,10
가민베뉴,230,860,1090,중간,0.6,8
휴대용,150,940,1090,높음,0.9,10
현대해상실비,270,820,1090,높음,0.9,10
벽걸이에어컨추천,210,880,1090,높음,0.9,9
커피머신순위,20,1070,1090,높음,0.9,3
방문잠금장치,150,940,1090,높음,0.9,8
대출종류,350,730,1080,높음,0.9,10
일용직대출,80,1000,1080,높음,0.9,10
경락잔금대출한도,350,730,1080,높음,0.9,10
삼성화재다이렉트실비,490,590,1080,중간,0.6,4
부동산증여세,220,860,1080,높음,0.9,10
이익잉여금,550,530,1080,높음,0.9,10
조세전문변호사,170,910,1080,낮음,0.3,0
양도세세율,340,740,1080,높음,0.9,3
파트타임,270,810,1080,높음,0.9,10
연차발생,540,540,1080,높음,0.9,9
정부지원,390,690,1080,높음,0.9,10
가계자금,260,820,1080,높음,0.9,3
경기극저신용대출,180,900,1080,높음,0.9,3
골드선물,90,990,1080,높음,0.9,10
알뜰폰무제한,220,860,1080,높음,0.9,10
LG코드제로R5,130,950,1080,중간,0.6,7
화장실습기,210,870,1080,높음,0.9,8
전신안마기,130,950,1080,높음,0.9,8
사무실의자추천,610,470,1080,높음,0.9,10
간병인보험가격,210,870,1080,높음,0.9,10
종수술비,270,810,1080,높음,0.9,10
위험운전치상,120,960,1080,높음,0.9,10
부분틀니가격,80,1000,1080,높음,0.9,10
풀아치임플란트,310,770,1080,높음,0.9,10
잇몸이식,190,890,1080,높음,0.9,10
20대건강검진,120,960,1080,높음,0.9,10
분당입주청소,190,890,1080,높음,0.9,10
보일러연통,210,870,1080,높음,0.9,10
테슬라충전,220,860,1080,중간,0.6,8
분유통,120,960,1080,중간,0.6,8
신생아천기저귀,160,920,1080,중간,0.6,8
CCTV모니터,400,680,1080,중간,0.6,8
삼성모니터24인치,480,600,1080,중간,0.6,8
업무용태블릿추천,800,280,1080,높음,0.9,3
주택보험,300,780,1080,높음,0.9,10
면허시험,210,870,1080,높음,0.9,10
정수기비교,290,790,1080,높음,0.9,10
에어프라이어가성비,760,320,1080,높음,0.9,3
자석모기장,220,860,1080,중간,0.6,8
아이나비Z1000,230,850,1080,중간,0.6,5
한화실비보험,240,830,1070,높음,0.9,10
성실사업자기준,620,450,1070,높음,0.9,3
상속세공제한도,230,840,1070,높음,0.9,7
개인연금저축추천,290,780,1070,높음,0.9,10
자동차정비산업기사필기,250,820,1070,높음,0.9,10
중견기업순위,230,840,1070,높음,0.9,3
임의경매,370,700,1070,높음,0.9,9
부동산전문변호사상담,110,960,1070,높음,0.9,10
개미살충제,220,850,1070,중간,0.6,8
통신사변경혜택,210,860,1070,높음,0.9,10
16인치노트북,370,700,1070,높음,0.9,9
안마의자가격,100,970,1070,높음,0.9,10
카운터탑식기세척기,180,890,1070,높음,0.9,8
독서실의자,250,820,1070,중간,0.6,8
여자친구부모님첫인사선물,220,850,1070,높음,0.9,10
펫보험추천,160,910,1070,높음,0.9,10
어금니임플란트,230,840,1070,높음,0.9,10
치과치아미백가격,80,990,1070,높음,0.9,10
허리디스크시술비용,110,960,1070,높음,0.9,10
부산갑상선병원,250,820,1070,높음,0.9,10
라지킹이불,240,830,1070,높음,0.9,8
믿을만한중고차사이트,360,710,1070,높음,0.9,10
원룸선풍기,140,930,1070,높음,0.9,8
가습기브랜드,30,1040,1070,높음,0.9,10
20인치선풍기,290,780,1070,높음,0.9,7
유모차절충형,230,840,1070,높음,0.9,9
전기자전거중고,260,810,1070,높음,0.9,10
한끼뚝딱사료,80,990,1070,높음,0.9,8
맥시코시바구니카시트,120,950,1070,중간,0.6,5
기저귀크림,100,970,1070,높음,0.9,9
업무용태블릿,700,370,1070,중간,0.6,8
사무용모니터,610,460,1070,중간,0.6,8
우수인증설계사,330,740,1070,높음,0.9,3
미니창문형에어컨,410,660,1070,높음,0.9,8
신혼선물,170,900,1070,높음,0.9,10
방충망파는곳,180,890,1070,높음,0.9,8
현관안전고리,200,870,1070,중간,0.6,8
타이어싼곳,150,920,1070,높음,0.9,10
아이나비QXD7000,240,830,1070,중간,0.6,7
네비게이션장착,120,950,1070,높음,0.9,10
개인회생변호사,410,650,1060,높음,0.9,10
개인회생면책,270,790,1060,높음,0.9,10
실손보험가입,220,840,1060,높음,0.9,10
중입자암치료보험,180,880,1060,높음,0.9,7
주식증여세,180,880,1060,높음,0.9,10
부동산투자,330,730,1060,높음,0.9,10
저렴한전기차,220,840,1060,중간,0.6,8
주택경매,380,680,1060,높음,0.9,10
아파트급매,180,880,1060,높음,0.9,9
방음매트,280,780,1060,높음,0.9,8
양주자동차검사소,140,920,1060,중간,0.6,5
무무키토,110,950,1060,중간,0.6,4
인터넷교체,270,790,1060,높음,0.9,10
천연제습제,160,900,1060,높음,0.9,8
일체형세탁기,250,810,1060,중간,0.6,8
소형안마의자,190,870,1060,중간,0.6,8
매트리스할인,770,290,1060,높음,0.9,10
의자할인,750,310,1060,높음,0.9,7
비과세연금보험,290,770,1060,높음,0.9,9
횡단보도사고,130,930,1060,높음,0.9,10
재가급여보험,300,760,1060,높음,0.9,7
음주운전면허취소벌금,180,880,1060,높음,0.9,10
알레르기성비염,200,860,1060,높음,0.9,10
20대임플란트,150,910,1060,높음,0.9,10
상조가입,260,800,1060,높음,0.9,10
찢어짐,280,780,1060,높음,0.9,3
위장장애,160,900,1060,높음,0.9,10
보일러가격,160,900,1060,높음,0.9,8
침대이불세트,160,900,1060,높음,0.9,8
풍기인견이불세트,90,970,1060,높음,0.9,7
내차중고시세,170,890,1060,높음,0.9,10
사계절이불세트,170,890,1060,높음,0.9,9
중고차매매사이트추천,200,860,1060,높음,0.9,10
경등산화,340,720,1060,높음,0.9,8
남성트레킹화,240,820,1060,중간,0.6,8
강아지습식캔,150,910,1060,높음,0.9,9
싱크365,200,860,1060,중간,0.6,6
싱크대음식물탈수기,160,900,1060,높음,0.9,8
블라인드제작,310,750,1060,높음,0.9,10
LED등교체방법,150,910,1060,높음,0.9,10
만도블랙박스뷰어,840,220,1060,중간,0.6,6
신용회복자대출,130,920,1050,높음,0.9,10
자동차보험비교사이트,600,450,1050,높음,0.9,10
AI투자,280,770,1050,높음,0.9,10
감시단속적근로자,530,520,1050,높음,0.9,3
사업자금대출,270,780,1050,높음,0.9,10
전세보증금반환,260,790,1050,높음,0.9,10
알테오젠주식,30,1020,1050,높음,0.9,3
퇴직연금교육,720,330,1050,높음,0.9,10
투자신탁,360,690,1050,높음,0.9,10
알뜰폰신규개통,240,810,1050,높음,0.9,10
삼성비스포크공기청정기,140,910,1050,높음,0.9,10
텐트종류,160,890,1050,높음,0.9,8
안마의자가성비,130,920,1050,높음,0.9,10
치매보험추천,290,760,1050,높음,0.9,10
기침이안멈춰요,100,950,1050,높음,0.9,10
치과치료,150,900,1050,높음,0.9,10
영통내과,160,890,1050,높음,0.9,10
풍기인견홑이불,90,960,1050,높음,0.9,8
내차팔때,220,830,1050,높음,0.9,10
